"customer_key","product_key","sales_territory_key","order_date","order_year","order_quarter","order_month","order_month_name","gender","occupation","annual_income","product_name","product_sku","category_name","subcategory_name","country","region","continent","order_quantity","unit_cost","unit_price","revenue","total_price","profit"
"20664","539","1","2021-09-19 00:00:00.000","2021","3","9","September","M","Skilled Manual","70000","ML Road Tire","TI-R628","Accessories","Tires and Tubes","United States","Northwest","North America","1","9.35","24.99","24.99","9.35","15.64"
"20664","583","1","2021-09-19 00:00:00.000","2021","3","9","September","M","Skilled Manual","70000","Road-350-W Yellow, 48","BK-R79Y-48","Bikes","Road Bikes","United States","Northwest","North America","1","1082.51","1700.99","1700.99","1082.51","618.48"
"12184","480","1","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","100000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","United States","Northwest","North America","2","0.86","2.29","4.58","1.71","2.87"
"12184","362","1","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","100000","Mountain-200 Black, 46","BK-M68B-46","Bikes","Mountain Bikes","United States","Northwest","North America","1","1105.81","2049.1","2049.1","1105.81","943.29"
"11575","358","10","2021-09-19 00:00:00.000","2021","3","9","September","M","Manual","20000","Mountain-200 Black, 38","BK-M68B-38","Bikes","Mountain Bikes","United Kingdom","United Kingdom","Europe","1","1105.81","2049.1","2049.1","1105.81","943.29"
"11199","480","4","2021-09-19 00:00:00.000","2021","3","9","September","F","Management","70000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","United States","Southwest","North America","2","0.86","2.29","4.58","1.71","2.87"
"11199","529","4","2021-09-19 00:00:00.000","2021","3","9","September","F","Management","70000","Road Tire Tube","TT-R982","Accessories","Tires and Tubes","United States","Southwest","North America","2","1.49","3.99","7.98","2.98","5.0"
"19223","538","6","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","30000","LL Road Tire","TI-R092","Accessories","Tires and Tubes","Canada","Canada","North America","2","8.04","21.49","42.98","16.07","26.91"
"11502","529","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Clerical","40000","Road Tire Tube","TT-R982","Accessories","Tires and Tubes","Canada","Canada","North America","3","1.49","3.99","11.97","4.48","7.49"
"11502","539","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Clerical","40000","ML Road Tire","TI-R628","Accessories","Tires and Tubes","Canada","Canada","North America","2","9.35","24.99","49.98","18.69","31.29"
"11502","215","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Clerical","40000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","Canada","Canada","North America","1","12.03","33.64","33.64","12.03","21.62"
"11502","488","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Clerical","40000","Short-Sleeve Classic Jersey, S","SJ-0194-S","Clothing","Jerseys","Canada","Canada","North America","1","41.57","53.99","53.99","41.57","12.42"
"13890","481","1","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","60000","Racing Socks, M","SO-R809-M","Clothing","Socks","United States","Northwest","North America","2","3.36","8.99","17.98","6.72","11.26"
"13890","485","1","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","60000","Fender Set - Mountain","FE-6654","Accessories","Fenders","United States","Northwest","North America","2","8.22","21.98","43.96","16.44","27.52"
"13890","588","1","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","60000","Mountain-400-W Silver, 40","BK-M38S-40","Bikes","Mountain Bikes","United States","Northwest","North America","1","419.78","769.49","769.49","419.78","349.71"
"20086","485","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Manual","20000","Fender Set - Mountain","FE-6654","Accessories","Fenders","Canada","Canada","North America","2","8.22","21.98","43.96","16.44","27.52"
"20086","215","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Manual","20000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","Canada","Canada","North America","1","12.03","33.64","33.64","12.03","21.62"
"18495","373","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Management","120000","Road-250 Black, 44","BK-R89B-44","Bikes","Road Bikes","Australia","Australia","Pacific","1","1320.68","2181.56","2181.56","1320.68","860.88"
"16059","483","8","2021-09-19 00:00:00.000","2021","3","9","September","M","Clerical","20000","Hitch Rack - 4-Bike","RA-H123","Accessories","Bike Racks","Germany","Germany","Europe","1","44.88","120.0","120.0","44.88","75.12"
"16059","485","8","2021-09-19 00:00:00.000","2021","3","9","September","M","Clerical","20000","Fender Set - Mountain","FE-6654","Accessories","Fenders","Germany","Germany","Europe","1","8.22","21.98","21.98","8.22","13.76"
"16059","528","8","2021-09-19 00:00:00.000","2021","3","9","September","M","Clerical","20000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","Germany","Germany","Europe","1","1.87","4.99","4.99","1.87","3.12"
"11824","528","6","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","70000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"11824","536","6","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","70000","ML Mountain Tire","TI-M602","Accessories","Tires and Tubes","Canada","Canada","North America","2","11.22","29.99","59.98","22.43","37.55"
"11824","215","6","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","70000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","Canada","Canada","North America","1","12.03","33.64","33.64","12.03","21.62"
"12064","462","1","2021-09-19 00:00:00.000","2021","3","9","September","M","Management","70000","Half-Finger Gloves, S","GL-H102-S","Clothing","Gloves","United States","Northwest","North America","2","9.71","23.55","47.1","19.43","27.67"
"12064","229","1","2021-09-19 00:00:00.000","2021","3","9","September","M","Management","70000","Long-Sleeve Logo Jersey, M","LJ-0192-M","Clothing","Jerseys","United States","Northwest","North America","1","31.72","48.07","48.07","31.72","16.34"
"22006","528","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Skilled Manual","70000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","Australia","Australia","Pacific","3","1.87","4.99","14.97","5.6","9.37"
"22006","480","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Skilled Manual","70000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","Australia","Australia","Pacific","2","0.86","2.29","4.58","1.71","2.87"
"22006","537","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Skilled Manual","70000","HL Mountain Tire","TI-M823","Accessories","Tires and Tubes","Australia","Australia","Pacific","1","13.09","35.0","35.0","13.09","21.91"
"11564","352","8","2021-09-19 00:00:00.000","2021","3","9","September","M","Manual","20000","Mountain-200 Silver, 38","BK-M68S-38","Bikes","Mountain Bikes","Germany","Germany","Europe","1","1117.86","2071.42","2071.42","1117.86","953.56"
"23798","477","6","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","30000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"23798","484","6","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","30000","Bike Wash - Dissolver","CL-9009","Accessories","Cleaners","Canada","Canada","North America","2","2.97","7.95","15.9","5.95","9.95"
"23798","487","6","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","30000","Hydration Pack - 70 oz.","HY-1023-70","Accessories","Hydration Packs","Canada","Canada","North America","1","20.57","54.99","54.99","20.57","34.42"
"14502","478","6","2021-09-19 00:00:00.000","2021","3","9","September","F","Management","90000","Mountain Bottle Cage","BC-M005","Accessories","Bottles and Cages","Canada","Canada","North America","3","3.74","9.99","29.97","11.21","18.76"
"14502","477","6","2021-09-19 00:00:00.000","2021","3","9","September","F","Management","90000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"24889","529","9","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","70000","Road Tire Tube","TT-R982","Accessories","Tires and Tubes","Australia","Australia","Pacific","3","1.49","3.99","11.97","4.48","7.49"
"24889","539","9","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","70000","ML Road Tire","TI-R628","Accessories","Tires and Tubes","Australia","Australia","Pacific","2","9.35","24.99","49.98","18.69","31.29"
"24889","385","9","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","70000","Road-550-W Yellow, 42","BK-R64Y-42","Bikes","Road Bikes","Australia","Australia","Pacific","1","605.65","1000.44","1000.44","605.65","394.79"
"24889","483","9","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","70000","Hitch Rack - 4-Bike","RA-H123","Accessories","Bike Racks","Australia","Australia","Pacific","1","44.88","120.0","120.0","44.88","75.12"
"25204","215","4","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","40000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","United States","Southwest","North America","1","12.03","33.64","33.64","12.03","21.62"
"25204","577","4","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","40000","Touring-2000 Blue, 46","BK-T44U-46","Bikes","Touring Bikes","United States","Southwest","North America","1","755.15","1214.85","1214.85","755.15","459.7"
"19836","482","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Management","60000","Racing Socks, L","SO-R809-L","Clothing","Socks","Canada","Canada","North America","2","3.36","8.99","17.98","6.72","11.26"
"19836","536","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Management","60000","ML Mountain Tire","TI-M602","Accessories","Tires and Tubes","Canada","Canada","North America","2","11.22","29.99","59.98","22.43","37.55"
"19549","223","1","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","60000","AWC Logo Cap","CA-1098","Clothing","Caps","United States","Northwest","North America","2","5.71","8.64","17.29","11.41","5.88"
"19549","387","1","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","60000","Road-550-W Yellow, 44","BK-R64Y-44","Bikes","Road Bikes","United States","Northwest","North America","1","605.65","1000.44","1000.44","605.65","394.79"
"19549","491","1","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","60000","Short-Sleeve Classic Jersey, XL","SJ-0194-X","Clothing","Jerseys","United States","Northwest","North America","1","41.57","53.99","53.99","41.57","12.42"
"14956","480","8","2021-09-19 00:00:00.000","2021","3","9","September","F","Manual","20000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","Germany","Germany","Europe","2","0.86","2.29","4.58","1.71","2.87"
"14956","535","8","2021-09-19 00:00:00.000","2021","3","9","September","F","Manual","20000","LL Mountain Tire","TI-M267","Accessories","Tires and Tubes","Germany","Germany","Europe","2","9.35","24.99","49.98","18.69","31.29"
"14956","597","8","2021-09-19 00:00:00.000","2021","3","9","September","F","Manual","20000","Mountain-500 Black, 42","BK-M18B-42","Bikes","Mountain Bikes","Germany","Germany","Europe","1","294.58","539.99","539.99","294.58","245.41"
"16965","220","4","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","70000","Sport-100 Helmet, Blue","HL-U509-B","Accessories","Helmets","United States","Southwest","North America","1","12.03","33.64","33.64","12.03","21.62"
"16965","477","4","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","70000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","United States","Southwest","North America","1","1.87","4.99","4.99","1.87","3.12"
"27937","529","8","2021-09-19 00:00:00.000","2021","3","9","September","NA","Professional","90000","Road Tire Tube","TT-R982","Accessories","Tires and Tubes","Germany","Germany","Europe","2","1.49","3.99","7.98","2.98","5.0"
"27937","379","8","2021-09-19 00:00:00.000","2021","3","9","September","NA","Professional","90000","Road-250 Black, 58","BK-R89B-58","Bikes","Road Bikes","Germany","Germany","Europe","1","1320.68","2181.56","2181.56","1320.68","860.88"
"27937","480","8","2021-09-19 00:00:00.000","2021","3","9","September","NA","Professional","90000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","Germany","Germany","Europe","1","0.86","2.29","2.29","0.86","1.43"
"27937","486","8","2021-09-19 00:00:00.000","2021","3","9","September","NA","Professional","90000","All-Purpose Bike Stand","ST-1401","Accessories","Bike Stands","Germany","Germany","Europe","1","59.47","159.0","159.0","59.47","99.53"
"27937","540","8","2021-09-19 00:00:00.000","2021","3","9","September","NA","Professional","90000","HL Road Tire","TI-R982","Accessories","Tires and Tubes","Germany","Germany","Europe","1","12.19","32.6","32.6","12.19","20.41"
"16190","480","10","2021-09-19 00:00:00.000","2021","3","9","September","M","Clerical","30000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","2","0.86","2.29","4.58","1.71","2.87"
"16190","530","10","2021-09-19 00:00:00.000","2021","3","9","September","M","Clerical","30000","Touring Tire Tube","TT-T092","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","2","1.87","4.99","9.98","3.73","6.25"
"12323","223","7","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","80000","AWC Logo Cap","CA-1098","Clothing","Caps","France","France","Europe","2","5.71","8.64","17.29","11.41","5.88"
"12323","477","7","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","80000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","France","France","Europe","2","1.87","4.99","9.98","3.73","6.25"
"12323","479","7","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","80000","Road Bottle Cage","BC-R205","Accessories","Bottles and Cages","France","France","Europe","2","3.36","8.99","17.98","6.72","11.26"
"12323","220","7","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","80000","Sport-100 Helmet, Blue","HL-U509-B","Accessories","Helmets","France","France","Europe","1","12.03","33.64","33.64","12.03","21.62"
"12323","377","7","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","80000","Road-250 Black, 52","BK-R89B-52","Bikes","Road Bikes","France","France","Europe","1","1320.68","2181.56","2181.56","1320.68","860.88"
"11114","484","9","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","70000","Bike Wash - Dissolver","CL-9009","Accessories","Cleaners","Australia","Australia","Pacific","2","2.97","7.95","15.9","5.95","9.95"
"11071","477","9","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","80000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","Australia","Australia","Pacific","2","1.87","4.99","9.98","3.73","6.25"
"11071","478","9","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","80000","Mountain Bottle Cage","BC-M005","Accessories","Bottles and Cages","Australia","Australia","Pacific","2","3.74","9.99","19.98","7.47","12.51"
"28981","480","4","2021-09-19 00:00:00.000","2021","3","9","September","NA","Management","60000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","United States","Southwest","North America","2","0.86","2.29","4.58","1.71","2.87"
"28981","539","4","2021-09-19 00:00:00.000","2021","3","9","September","NA","Management","60000","ML Road Tire","TI-R628","Accessories","Tires and Tubes","United States","Southwest","North America","2","9.35","24.99","49.98","18.69","31.29"
"14735","215","1","2021-09-19 00:00:00.000","2021","3","9","September","F","Clerical","30000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","United States","Northwest","North America","1","12.03","33.64","33.64","12.03","21.62"
"14735","389","1","2021-09-19 00:00:00.000","2021","3","9","September","F","Clerical","30000","Road-550-W Yellow, 48","BK-R64Y-48","Bikes","Road Bikes","United States","Northwest","North America","1","605.65","1000.44","1000.44","605.65","394.79"
"18521","226","4","2021-09-19 00:00:00.000","2021","3","9","September","F","Management","110000","Long-Sleeve Logo Jersey, S","LJ-0192-S","Clothing","Jerseys","United States","Southwest","North America","1","31.72","48.07","48.07","31.72","16.34"
"18521","475","4","2021-09-19 00:00:00.000","2021","3","9","September","F","Management","110000","Women's Mountain Shorts, M","SH-W890-M","Clothing","Shorts","United States","Southwest","North America","1","26.18","69.99","69.99","26.18","43.81"
"19021","477","1","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","70000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","United States","Northwest","North America","2","1.87","4.99","9.98","3.73","6.25"
"19021","478","1","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","70000","Mountain Bottle Cage","BC-M005","Accessories","Bottles and Cages","United States","Northwest","North America","2","3.74","9.99","19.98","7.47","12.51"
"19021","220","1","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","70000","Sport-100 Helmet, Blue","HL-U509-B","Accessories","Helmets","United States","Northwest","North America","1","12.03","33.64","33.64","12.03","21.62"
"19021","594","1","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","70000","Mountain-500 Silver, 48","BK-M18S-48","Bikes","Mountain Bikes","United States","Northwest","North America","1","308.22","564.99","564.99","308.22","256.77"
"26896","482","10","2021-09-19 00:00:00.000","2021","3","9","September","F","Clerical","20000","Racing Socks, L","SO-R809-L","Clothing","Socks","United Kingdom","United Kingdom","Europe","1","3.36","8.99","8.99","3.36","5.63"
"26896","529","10","2021-09-19 00:00:00.000","2021","3","9","September","F","Clerical","20000","Road Tire Tube","TT-R982","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","1","1.49","3.99","3.99","1.49","2.5"
"22226","528","4","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","60000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","United States","Southwest","North America","2","1.87","4.99","9.98","3.73","6.25"
"22226","536","4","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","60000","ML Mountain Tire","TI-M602","Accessories","Tires and Tubes","United States","Southwest","North America","2","11.22","29.99","59.98","22.43","37.55"
"11845","480","6","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","30000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","Canada","Canada","North America","2","0.86","2.29","4.58","1.71","2.87"
"11845","528","6","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","30000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"11845","537","6","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","30000","HL Mountain Tire","TI-M823","Accessories","Tires and Tubes","Canada","Canada","North America","1","13.09","35.0","35.0","13.09","21.91"
"20308","474","4","2021-09-19 00:00:00.000","2021","3","9","September","F","Skilled Manual","30000","Women's Mountain Shorts, S","SH-W890-S","Clothing","Shorts","United States","Southwest","North America","1","26.18","69.99","69.99","26.18","43.81"
"27300","480","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","70000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","Canada","Canada","North America","2","0.86","2.29","4.58","1.71","2.87"
"27300","528","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","70000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"12765","226","6","2021-09-19 00:00:00.000","2021","3","9","September","NA","Manual","20000","Long-Sleeve Logo Jersey, S","LJ-0192-S","Clothing","Jerseys","Canada","Canada","North America","1","31.72","48.07","48.07","31.72","16.34"
"12765","580","6","2021-09-19 00:00:00.000","2021","3","9","September","NA","Manual","20000","Road-350-W Yellow, 40","BK-R79Y-40","Bikes","Road Bikes","Canada","Canada","North America","1","1082.51","1700.99","1700.99","1082.51","618.48"
"22009","478","4","2021-09-19 00:00:00.000","2021","3","9","September","M","Skilled Manual","40000","Mountain Bottle Cage","BC-M005","Accessories","Bottles and Cages","United States","Southwest","North America","2","3.74","9.99","19.98","7.47","12.51"
"28143","223","1","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","60000","AWC Logo Cap","CA-1098","Clothing","Caps","United States","Northwest","North America","2","5.71","8.64","17.29","11.41","5.88"
"28143","530","1","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","60000","Touring Tire Tube","TT-T092","Accessories","Tires and Tubes","United States","Northwest","North America","2","1.87","4.99","9.98","3.73","6.25"
"12036","480","9","2021-09-19 00:00:00.000","2021","3","9","September","F","Management","40000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","Australia","Australia","Pacific","3","0.86","2.29","6.87","2.57","4.3"
"17635","223","8","2021-09-19 00:00:00.000","2021","3","9","September","M","Manual","30000","AWC Logo Cap","CA-1098","Clothing","Caps","Germany","Germany","Europe","2","5.71","8.64","17.29","11.41","5.88"
"17635","580","8","2021-09-19 00:00:00.000","2021","3","9","September","M","Manual","30000","Road-350-W Yellow, 40","BK-R79Y-40","Bikes","Road Bikes","Germany","Germany","Europe","1","1082.51","1700.99","1700.99","1082.51","618.48"
"19015","462","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","60000","Half-Finger Gloves, S","GL-H102-S","Clothing","Gloves","Canada","Canada","North America","2","9.71","23.55","47.1","19.43","27.67"
"19015","528","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","60000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"19015","536","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","60000","ML Mountain Tire","TI-M602","Accessories","Tires and Tubes","Canada","Canada","North America","2","11.22","29.99","59.98","22.43","37.55"
"19015","220","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Professional","60000","Sport-100 Helmet, Blue","HL-U509-B","Accessories","Helmets","Canada","Canada","North America","1","12.03","33.64","33.64","12.03","21.62"
"12490","477","7","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","40000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","France","France","Europe","2","1.87","4.99","9.98","3.73","6.25"
"12490","489","7","2021-09-19 00:00:00.000","2021","3","9","September","F","Professional","40000","Short-Sleeve Classic Jersey, M","SJ-0194-M","Clothing","Jerseys","France","France","Europe","1","41.57","53.99","53.99","41.57","12.42"
"16515","214","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Manual","10000","Sport-100 Helmet, Red","HL-U509-R","Accessories","Helmets","Australia","Australia","Pacific","1","13.09","34.99","34.99","13.09","21.9"
"16515","387","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Manual","10000","Road-550-W Yellow, 44","BK-R64Y-44","Bikes","Road Bikes","Australia","Australia","Pacific","1","605.65","1000.44","1000.44","605.65","394.79"
"21406","528","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Management","110000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","Australia","Australia","Pacific","2","1.87","4.99","9.98","3.73","6.25"
"21406","215","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Management","110000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","Australia","Australia","Pacific","1","12.03","33.64","33.64","12.03","21.62"
"21406","537","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Management","110000","HL Mountain Tire","TI-M823","Accessories","Tires and Tubes","Australia","Australia","Pacific","1","13.09","35.0","35.0","13.09","21.91"
"13148","479","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Skilled Manual","30000","Road Bottle Cage","BC-R205","Accessories","Bottles and Cages","Canada","Canada","North America","2","3.36","8.99","17.98","6.72","11.26"
"13148","484","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Skilled Manual","30000","Bike Wash - Dissolver","CL-9009","Accessories","Cleaners","Canada","Canada","North America","2","2.97","7.95","15.9","5.95","9.95"
"13148","387","6","2021-09-19 00:00:00.000","2021","3","9","September","M","Skilled Manual","30000","Road-550-W Yellow, 44","BK-R64Y-44","Bikes","Road Bikes","Canada","Canada","North America","1","605.65","1000.44","1000.44","605.65","394.79"
"18496","529","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Management","130000","Road Tire Tube","TT-R982","Accessories","Tires and Tubes","Australia","Australia","Pacific","3","1.49","3.99","11.97","4.48","7.49"
"18496","371","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Management","130000","Road-250 Red, 58","BK-R89R-58","Bikes","Road Bikes","Australia","Australia","Pacific","1","1320.68","2181.56","2181.56","1320.68","860.88"
"18496","471","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Management","130000","Classic Vest, S","VE-C304-S","Clothing","Vests","Australia","Australia","Pacific","1","23.75","63.5","63.5","23.75","39.75"
"18496","540","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Management","130000","HL Road Tire","TI-R982","Accessories","Tires and Tubes","Australia","Australia","Pacific","1","12.19","32.6","32.6","12.19","20.41"
"26784","529","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Skilled Manual","10000","Road Tire Tube","TT-R982","Accessories","Tires and Tubes","Australia","Australia","Pacific","2","1.49","3.99","7.98","2.98","5.0"
"26784","215","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Skilled Manual","10000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","Australia","Australia","Pacific","1","12.03","33.64","33.64","12.03","21.62"
"26784","232","9","2021-09-19 00:00:00.000","2021","3","9","September","M","Skilled Manual","10000","Long-Sleeve Logo Jersey, L","LJ-0192-L","Clothing","Jerseys","Australia","Australia","Pacific","1","31.72","48.07","48.07","31.72","16.34"
"25339","223","4","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","40000","AWC Logo Cap","CA-1098","Clothing","Caps","United States","Southwest","North America","2","5.71","8.64","17.29","11.41","5.88"
"25339","560","4","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","40000","Touring-2000 Blue, 60","BK-T44U-60","Bikes","Touring Bikes","United States","Southwest","North America","1","755.15","1214.85","1214.85","755.15","459.7"
"12316","478","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Professional","130000","Mountain Bottle Cage","BC-M005","Accessories","Bottles and Cages","United Kingdom","United Kingdom","Europe","3","3.74","9.99","29.97","11.21","18.76"
"12316","223","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Professional","130000","AWC Logo Cap","CA-1098","Clothing","Caps","United Kingdom","United Kingdom","Europe","2","5.71","8.64","17.29","11.41","5.88"
"12316","477","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Professional","130000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","United Kingdom","United Kingdom","Europe","2","1.87","4.99","9.98","3.73","6.25"
"12316","352","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Professional","130000","Mountain-200 Silver, 38","BK-M68S-38","Bikes","Mountain Bikes","United Kingdom","United Kingdom","Europe","1","1117.86","2071.42","2071.42","1117.86","953.56"
"14107","477","6","2021-09-20 00:00:00.000","2021","3","9","September","F","Skilled Manual","40000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"14107","220","6","2021-09-20 00:00:00.000","2021","3","9","September","F","Skilled Manual","40000","Sport-100 Helmet, Blue","HL-U509-B","Accessories","Helmets","Canada","Canada","North America","1","12.03","33.64","33.64","12.03","21.62"
"14107","478","6","2021-09-20 00:00:00.000","2021","3","9","September","F","Skilled Manual","40000","Mountain Bottle Cage","BC-M005","Accessories","Bottles and Cages","Canada","Canada","North America","1","3.74","9.99","9.99","3.74","6.25"
"14107","587","6","2021-09-20 00:00:00.000","2021","3","9","September","F","Skilled Manual","40000","Mountain-400-W Silver, 38","BK-M38S-38","Bikes","Mountain Bikes","Canada","Canada","North America","1","419.78","769.49","769.49","419.78","349.71"
"23722","536","4","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","60000","ML Mountain Tire","TI-M602","Accessories","Tires and Tubes","United States","Southwest","North America","2","11.22","29.99","59.98","22.43","37.55"
"23722","480","4","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","60000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","United States","Southwest","North America","1","0.86","2.29","2.29","0.86","1.43"
